BOOK_SERIAL_NUMBER;BOOK_NAME;BOOK_NAME_ENGLISH_TRANSLITERATED;BOOK_TYPE;BOOK_URL;BOOK_URL_HOME;PDF_URLS;NUM_MAX_PAGES
BOOK_SERIALNUM_39;अध्यात्म एक नगद धर्म;adhyaatam ek nagad dharm;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v1.1'>http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v1'>http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68751/H-JS_84_Aadhyatm_Ek_Nakad_Dharm.pdf'>http://literature.awgp.org/var/node/68751/H-JS_84_Aadhyatm_Ek_Nakad_Dharm.pdf</a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_40;अध्यात्म एक नगद धर्म;adhyaatam ek nagad dharm;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v2.1'>http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v2'>http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68851/Aadhyatm_Ek_Nakad_Dharm.pdf'>http://literature.awgp.org/var/node/68851/Aadhyatm_Ek_Nakad_Dharm.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v2.64'>http://literature.awgp.org/book/adhyatm_ek_nagad_dharm/v2.64</a>
BOOK_SERIALNUM_41;अध्यात्म एक प्रकार का समर;adhyaatam ek parakaar ka samar;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v2.1'>http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v2'>http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68852/Aadhyatm_Ek_Prakar_Ka_Samar.pdf'>http://literature.awgp.org/var/node/68852/Aadhyatm_Ek_Prakar_Ka_Samar.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v2.32'>http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v2.32</a>
BOOK_SERIALNUM_42;अध्यात्म एक प्रकार का समर;adhyaatam ek parakaar ka samar;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v1.1'>http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v1'>http://literature.awgp.org/book/adhyatm_ek_prakar_ka_samar/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68785/H-JS_91_Aadhyatm_Ek_Prakar_Ka_Samar.pdf'>http://literature.awgp.org/var/node/68785/H-JS_91_Aadhyatm_Ek_Prakar_Ka_Samar.pdf</a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_43;अध्यात्म का मर्म समझें;adhyaatam ka maram samajhen;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v1.1'>http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v1'>http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68787/H-JS_42_Aadhyatm_Ka_Marm_Samajhen.pdf'>http://literature.awgp.org/var/node/68787/H-JS_42_Aadhyatm_Ka_Marm_Samajhen.pdf</a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_44;अध्यात्म का मर्म समझें;adhyaatam ka maram samajhen;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v2.1'>http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v2'>http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68853/Aadhyatm_Ka_Marm_Samajhen.pdf'>http://literature.awgp.org/var/node/68853/Aadhyatm_Ka_Marm_Samajhen.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v2.32'>http://literature.awgp.org/book/adhyatm_ka_marm_samajhen/v2.32</a>
BOOK_SERIALNUM_45;अध्यात्म के सही स्वरूप का पुनर्जागरण;adhyaatam ke sahi savaroop ka punarajaagaran;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ke_sahee_svaroop_ka_punarjagaran/v1.1'>http://literature.awgp.org/book/adhyatm_ke_sahee_svaroop_ka_punarjagaran/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ke_sahee_svaroop_ka_punarjagaran/v1'>http://literature.awgp.org/book/adhyatm_ke_sahee_svaroop_ka_punarjagaran/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_46;अध्यात्म को जीवंत बनाएँ;adhyaatam ko jivant banaen;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v2.1'>http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v2'>http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68854/Aadhyatm_Ko_Jivant_Banaen.pdf'>http://literature.awgp.org/var/node/68854/Aadhyatm_Ko_Jivant_Banaen.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v2.31'>http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v2.31</a>
BOOK_SERIALNUM_47;अध्यात्म को जीवंत बनाएँ;adhyaatam ko jivant banaen;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v1.1'>http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v1'>http://literature.awgp.org/book/adhyatm_ko_jeevant_banaen/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68789/H-JS_47_Aadhyatm_Ko_Jivant_Banaen.pdf'>http://literature.awgp.org/var/node/68789/H-JS_47_Aadhyatm_Ko_Jivant_Banaen.pdf</a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_48;अध्यात्म क्या था ? क्या हो गया ? क्या होना चाहिए ?;adhyaatam kaya tha ? kaya ho gaya ? kaya hona chaahie ?;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/what_is_spirituality/v2.1'>http://literature.awgp.org/book/what_is_spirituality/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/what_is_spirituality/v2'>http://literature.awgp.org/book/what_is_spirituality/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1712/Adhyatm_Kya_Tha__Kya_Ho_Gaya__Kya_Hona_Chahie_.pdf'>http://literature.awgp.org/var/node/1712/Adhyatm_Kya_Tha__Kya_Ho_Gaya__Kya_Hona_Chahie_.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/what_is_spirituality/v2.242'>http://literature.awgp.org/book/what_is_spirituality/v2.242</a>
BOOK_SERIALNUM_49;अध्यात्म क्या था? क्या हो गया? क्या होना चाहिए?;adhyaatam kaya thaa? kaya ho gayaa? kaya hona chaahie?;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/what_is_spirituality/v4.1'>http://literature.awgp.org/book/what_is_spirituality/v4.1</a>;<a target='_blank' href='http://literature.awgp.org/book/what_is_spirituality/v4'>http://literature.awgp.org/book/what_is_spirituality/v4</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/what_is_spirituality/v4.9'>http://literature.awgp.org/book/what_is_spirituality/v4.9</a>
BOOK_SERIALNUM_50;अध्यात्म चेतना का ध्रुव केन्द्र हिमालय;adhyaatam chetana ka dhruv kenadar himaalay;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Adhyatm_Chetana_Ka_Druv_Kendra_Himalay/v1.1'>http://literature.awgp.org/book/Adhyatm_Chetana_Ka_Druv_Kendra_Himalay/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Adhyatm_Chetana_Ka_Druv_Kendra_Himalay/v1'>http://literature.awgp.org/book/Adhyatm_Chetana_Ka_Druv_Kendra_Himalay/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1853/Adhyatm_Ka_Druv_Kendra_Devatma_Himalay.pdf'>http://literature.awgp.org/var/node/1853/Adhyatm_Ka_Druv_Kendra_Devatma_Himalay.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Adhyatm_Chetana_Ka_Druv_Kendra_Himalay/v1.64'>http://literature.awgp.org/book/Adhyatm_Chetana_Ka_Druv_Kendra_Himalay/v1.64</a>
BOOK_SERIALNUM_51;अध्यात्म दृष्टिकोण और अनन्‍त आत्‍मबल;adhyaatam darishhatikona aur anana‍t aata‍mabal;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/aadhyatmik_drishtikon_aur_anant_aatmabal/v2.1'>http://literature.awgp.org/book/aadhyatmik_drishtikon_aur_anant_aatmabal/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/aadhyatmik_drishtikon_aur_anant_aatmabal/v2'>http://literature.awgp.org/book/aadhyatmik_drishtikon_aur_anant_aatmabal/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/aadhyatmik_drishtikon_aur_anant_aatmabal/v2.4'>http://literature.awgp.org/book/aadhyatmik_drishtikon_aur_anant_aatmabal/v2.4</a>
BOOK_SERIALNUM_52;अध्यात्म धर्म का अवलम्बन;adhyaatam dharm ka avalamaban;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Adhyatm_Dharm_Ka_Avlamban/v1.1'>http://literature.awgp.org/book/Adhyatm_Dharm_Ka_Avlamban/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Adhyatm_Dharm_Ka_Avlamban/v1'>http://literature.awgp.org/book/Adhyatm_Dharm_Ka_Avlamban/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1866/Adhyaatm_Dharm_Ka_Avalamban.pdf'>http://literature.awgp.org/var/node/1866/Adhyaatm_Dharm_Ka_Avalamban.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Adhyatm_Dharm_Ka_Avlamban/v1.48'>http://literature.awgp.org/book/Adhyatm_Dharm_Ka_Avlamban/v1.48</a>
BOOK_SERIALNUM_53;अध्यात्म विद्या का प्रवेश द्वार;adhyaatam vidaya ka paravesh davaar;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v1.1'>http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v1'>http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1952/Adhyaatm_Vidhya_Ka_Pravesh_Dvar.pdf'>http://literature.awgp.org/var/node/1952/Adhyaatm_Vidhya_Ka_Pravesh_Dvar.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v1.46'>http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v1.46</a>
BOOK_SERIALNUM_54;अध्यात्म विद्या का प्रवेश द्वार;adhyaatam vidaya ka paravesh davaar;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v3.1'>http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v3.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v3'>http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v3</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v3.8'>http://literature.awgp.org/book/adhayatm_vidhya_ka_pravesh_dwar/v3.8</a>
BOOK_SERIALNUM_55;अध्यात्मवाद ही क्यों;adhyaatamavaad hi kyon;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Adhyatmvad_Hi_Kyon/v1.1'>http://literature.awgp.org/book/Adhyatmvad_Hi_Kyon/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Adhyatmvad_Hi_Kyon/v1'>http://literature.awgp.org/book/Adhyatmvad_Hi_Kyon/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1632/Adhyatmavad_Hi_Kyon_.pdf'>http://literature.awgp.org/var/node/1632/Adhyatmavad_Hi_Kyon_.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Adhyatmvad_Hi_Kyon/v1.46'>http://literature.awgp.org/book/Adhyatmvad_Hi_Kyon/v1.46</a>
BOOK_SERIALNUM_56;अध्यात्मवादी भौतिकता अपनाई जाय;adhyaatamavaadi bhautikata apanai jaay;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/adhyatamvadi_bhautikta_apnaai_jaye/v2.1'>http://literature.awgp.org/book/adhyatamvadi_bhautikta_apnaai_jaye/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatamvadi_bhautikta_apnaai_jaye/v2'>http://literature.awgp.org/book/adhyatamvadi_bhautikta_apnaai_jaye/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/72849/Adhyatmavadi_Bhautikata_Apanai_Jaye.pdf'>http://literature.awgp.org/var/node/72849/Adhyatmavadi_Bhautikata_Apanai_Jaye.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/adhyatamvadi_bhautikta_apnaai_jaye/v2.160'>http://literature.awgp.org/book/adhyatamvadi_bhautikta_apnaai_jaye/v2.160</a>
BOOK_SERIALNUM_57;अनाचार से कैसे निपटे ?;anaachaar se kaise nipate ?;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/anachar_se_kaise_nipate/v1.1'>http://literature.awgp.org/book/anachar_se_kaise_nipate/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/anachar_se_kaise_nipate/v1'>http://literature.awgp.org/book/anachar_se_kaise_nipate/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/2332/Anachar_Se_Kaise_Nipate.pdf'>http://literature.awgp.org/var/node/2332/Anachar_Se_Kaise_Nipate.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/anachar_se_kaise_nipate/v1.48'>http://literature.awgp.org/book/anachar_se_kaise_nipate/v1.48</a>
BOOK_SERIALNUM_58;अनादि गुरुमंत्र गायत्री;anaadi gurumantar gayatri;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v1.1'>http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v1'>http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/2370/Anadi_Gurumantra-Gayatri.pdf'>http://literature.awgp.org/var/node/2370/Anadi_Gurumantra-Gayatri.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v1.33'>http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v1.33</a>
BOOK_SERIALNUM_59;अनादि गुरुमंत्र—गायत्री;anaadi gurumantara—gayatri;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v2.1'>http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v2'>http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v2.4'>http://literature.awgp.org/book/anaddi_gurumantra_gayatri/v2.4</a>
BOOK_SERIALNUM_60;अन्त: उर्जा जागरण सत्र;anata: uraja jaagaran satar;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Antah_Urja_Jagaran_Satra/v1.1'>http://literature.awgp.org/book/Antah_Urja_Jagaran_Satra/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Antah_Urja_Jagaran_Satra/v1'>http://literature.awgp.org/book/Antah_Urja_Jagaran_Satra/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1643/Antah_Urja_Satra_Sadhana_Nirdeshika.pdf'>http://literature.awgp.org/var/node/1643/Antah_Urja_Satra_Sadhana_Nirdeshika.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Antah_Urja_Jagaran_Satra/v1.65'>http://literature.awgp.org/book/Antah_Urja_Jagaran_Satra/v1.65</a>
BOOK_SERIALNUM_61;अन्तरिक्ष विज्ञान एवं परोक्ष का अनुसन्धान;anatarikashh vigyaan evan parokashh ka anusanadhan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/antariksh_vijnan_evan_paroksh_ka_anusandhan/v2.1'>http://literature.awgp.org/book/antariksh_vijnan_evan_paroksh_ka_anusandhan/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/antariksh_vijnan_evan_paroksh_ka_anusandhan/v2'>http://literature.awgp.org/book/antariksh_vijnan_evan_paroksh_ka_anusandhan/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/antariksh_vijnan_evan_paroksh_ka_anusandhan/v2.9'>http://literature.awgp.org/book/antariksh_vijnan_evan_paroksh_ka_anusandhan/v2.9</a>
BOOK_SERIALNUM_62;अन्तर्जगत् की यात्रा का ज्ञान-विज्ञान -1;anatarajagat ki yatra ka gyaan - vigyaan  - 1;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v2.1'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v2'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/65607/Antarjagat_Ki_Yatra_Ka_Gyan-Vigyan_Bhag-1.pdf'>http://literature.awgp.org/var/node/65607/Antarjagat_Ki_Yatra_Ka_Gyan-Vigyan_Bhag-1.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v2.19'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v2.19</a>
BOOK_SERIALNUM_63;अन्तर्जगत् की यात्रा का ज्ञान-विज्ञान -2;anatarajagat ki yatra ka gyaan - vigyaan  - 2;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v5.1'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v5.1</a>;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v5'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v5</a>;<a target='_blank' href='http://literature.awgp.org/var/node/76148/Antarjagat_Ki_Yatra_Ka_Gyan_Vigyan_Bhag_2.pdf'>http://literature.awgp.org/var/node/76148/Antarjagat_Ki_Yatra_Ka_Gyan_Vigyan_Bhag_2.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v5.208'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v5.208</a>
BOOK_SERIALNUM_64;अन्तर्जगत् की यात्रा का ज्ञान-विज्ञान -3;anatarajagat ki yatra ka gyaan - vigyaan  - 3;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v3.1'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v3.1</a>;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v3'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v3</a>;<a target='_blank' href='http://literature.awgp.org/var/node/73256/Anjarjagat_Ki_Yatra_Ka_Gyan_Vigyan_Bhag_3.pdf'>http://literature.awgp.org/var/node/73256/Anjarjagat_Ki_Yatra_Ka_Gyan_Vigyan_Bhag_3.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v3.232'>http://literature.awgp.org/book/antarjagat_kee_yatra_ka_jnanvijnan/v3.232</a>
