URL,RECIPE_TITLE,RECIPE_AUTHOR,RECIPE_DATE,RECIPE_FEATURED_IMAGE,RECIPE_FILENAME,RECIPE_DESCRIPTION
"http://localhost:1313/avocado-tomato-cucumber-salad-kiwi-dressing-video-recipe/","Avocado Tomato Cucumber Salad With Kiwi Dressing | Recipe Video","Anupama Paliwal","2019-01-29 14:18:02","/wp-content/uploads/2016/06/recipes-Avocado-Cucumber-Tomato-Salad-With-Kiwi-Olive-Dressing-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190129-2018-01-29-avocado-tomato-cucumber-salad-kiwi-dressing-video-recipe.md","Healthy Avocado Tomato Cucumber Salad With Kiwi Olive Dressing is a light, fresh, and full of flavor salad. It is gluten-free and can be VEGAN if you skip egg. It makes a great picnic. And this is gonna be a perfect work/holiday summer lunch."
"http://localhost:1313/spiced-chai-pumpkin-smoothie-with-video/","Spiced Chai Pumpkin Smoothie Recipe","Anupama Paliwal","2018-10-19 10:23:08","/wp-content/uploads/2015/10/recipes-Spiced-Chai-Pumpkin-Smoothie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181019-2015-10-19-spiced-chai-pumpkin-smoothie-with-video.md","Spiced Chai Pumpkin Smoothie Recipe. The blend of flavors in this smoothie is an absolutely killer. Spiced Chai is all about classic spices."
"http://localhost:1313/radish-lentil-idli-fry-with-carrot-ginger-chutney-video-recipe/","Radish Lentil Idli Fry With Carrot Ginger Chutney | Video Recipe","Anupama Paliwal","2018-06-23 09:51:58","/wp-content/uploads/2016/06/recipes-Radish-Lentil-Idli-Fry-With-Carrot-Ginger-Chutney-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180623-2016-06-23-radish-lentil-idli-fry-with-carrot-ginger-chutney-video-recipe.md","About this radish lentil idli: Radish Lentil Idli Fry With Carrot Ginger Chutney is a steamed savory cake made into stir-fry with veggies. And its loveliness increases even more when it is paired with sweet, spicy and tangy carrot ginger chutney. It is a zesty addition."
"http://localhost:1313/persimmon-chocolate-bundt-cake-with-video/","Persimmon Chocolate Bundt Cake [With Video]","Anupama Paliwal","2018-11-23 12:58:38","/wp-content/uploads/2015/11/recipes-Persimmon-Chocolate-Bundt-Cake-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181123-2015-11-23-persimmon-chocolate-bundt-cake-with-video.md","Try this super easy, and mouth-watering Persimmon Chocolate Bundt cake. This cake is fruity-sugary-sweet and chocolatey, as a chocolate cake tend to be."
"http://localhost:1313/bombay-masala-toast-how-to-make-masala-toast-video-recipe/","Bombay Masala Toast | How to Make Masala Toast | Video Recipe","Anupama Paliwal","2019-02-20 16:35:50","/wp-content/uploads/2017/02/recipes-Bombay-Masala-Toast-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190220-2017-02-20-bombay-masala-toast-how-to-make-masala-toast-video-recipe.md","Bombay Masala Toast is a classic, crispy, tasty, and a quick snack, and making this is very easy and simple."
"http://localhost:1313/honeydew-melon-radish-salad-bowls-video-recipe/","Honeydew Melon Radish Salad Bowls | Video Recipe","Anupama Paliwal","2018-07-04 14:55:14","/wp-content/uploads/2016/07/recipes-Honeydew-Melon-Radish-Salad_Bowls-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180704-2016-07-04-honeydew-melon-radish-salad-bowls-video-recipe.md","Honeydew Melon Radish Salad Bowl is an easy, fast, fresh, healthy and delish salad. The Dressing is slightly sweet, a little bit spicy and perfectly tangy. It really goes very well with the flavors and textures of this salad. The dressing adds just the right touch to the salad without overpowering the natural sweetness of the fruit. I have added some honey to the dressing for sweetness and to help bring out the juices in the fruit. This is VEGAN DAIRY_FREE and GLUTEN-FREE too."
"http://localhost:1313/whole-black-gram-sprouts-with-oven-toasted-garlic-baguette/","Whole Black Gram Sprouts with Oven Toasted Garlic Baguette","Anupama Paliwal","2018-10-08 06:51:48","/wp-content/uploads/2015/10/recipes-Whole-Black-Gram-Sprouts-with-Garlic-Oven-Toasted-Baguette-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181008-2015-10-08-whole-black-gram-sprouts-with-oven-toasted-garlic-baguette.md","Whole Black Gram Sprouts with Oven Toasted Garlic Baguette. The spicy sprouts are so full of healthy proteins, carbs, vitamins and fibers, that this dish will keep you satiated."
"http://localhost:1313/juicy-watermelon-pizza-bites-video/","Juicy Watermelon Pizza | Recipe Video","Anupama Paliwal","2018-05-08 11:01:45","/wp-content/uploads/2016/05/recipes-Juicy-Watermelon-Pizza-Bites-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180508-2018-05-08-juicy-watermelon-pizza-bites-video.md","Juicy Watermelon Pizza Recipe Video — Are you in a need of a light yet sweet, juicy and flavorful snack or even lunch idea? So how about a delicious summer entertaining recipe to enjoy on a warm/hot day? Try these delicious summer entertaining Juicy Watermelon Pizza Bites to enjoy on a warm/hot day."
"http://localhost:1313/peppery-hot-broccoli-cheese-dip/","Peppery Hot Broccoli Cheese Dip Recipe","Anupama Paliwal","2019-02-15 18:44:06","/wp-content/uploads/2016/02/recipes-Peppery-Hot-Broccoli-Cheese-DIp-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190215-2016-02-15-peppery-hot-broccoli-cheese-dip.md","Make this hot, cheesy, warm, creamy, spicy Peppery Hot Broccoli Cheese Dip Recipe dip as an appetizer any day of the week, or the year. Or you can have this on a toasted bread as breakfast or with some flatbreads as lunch. It would be delicious in any way."
"http://localhost:1313/oatmeal-peanut-butter-chocolate-cookies-video-recipe/","Oatmeal Peanut Butter Chocolate Cookies | Video Recipe","Anupama Paliwal","2018-08-18 12:29:36","/wp-content/uploads/2016/08/recipes-Oatmeal-Peanut-Butter-Chocolate-Cookies-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180818-2016-08-18-oatmeal-peanut-butter-chocolate-cookies-video-recipe.md","Oatmeal Peanut Butter Chocolate Cookies. A cookie which is filled with chocolate chunks, which has oats, peanut butter, and Nutella too. They are a little gooey and messy when they are warm, and crisp when they are cooled."
"http://localhost:1313/black-chana-kadhi-recipe/","Black Chana Kadhi | Kala Chana Kadhi","Anupama Paliwal","2019-02-19 14:42:10","/wp-content/uploads/2014/08/recipe-chana-kadhi-anupama-paliwal-my-ginger-garlic-kitchen-2.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190219-2014-08-18-black-chana-kadhi-recipe.md","Black Chana Kadhi or Kala chana Kadhi is a chickpea flour based spicy and thick yogurt curry, made with dried black chickpea. This is a traditional specialty of Rajasthani cuisine (India). Kala chana kadhi/Black Chana Kadhi aka Jaislmeri Chane is a very simple, easy and quick side dish."
"http://localhost:1313/romantic-choco-berry-valentine-smoothie/","Romantic CHOCO-BERRY Valentine Smoothie","Anupama Paliwal","2019-02-11 18:28:34","/wp-content/uploads/2015/02/recipe-valentie-smoothie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190211-2015-02-11-romantic-choco-berry-valentine-smoothie.md","Romantic CHOCO-BERRY Valentine Smoothie! It is one of those things that when people taste, you will get remarks like - this is the best smoothie ever."
"http://localhost:1313/creamy-fruit-and-nut-couscous-paneer-pudding-with-chocolate/","Creamy Fruit and Nut Couscous Paneer Pudding with Chocolate","Anupama Paliwal","2018-08-06 19:15:00","/wp-content/uploads/2015/08/recipe-creamy-fruit-And-nut-couscous-paneer-pudding-with-chocolate-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180806-2015-08-06-creamy-fruit-and-nut-couscous-paneer-pudding-with-chocolate.md","Creamy Fruit and Nut Couscous Paneer Pudding with Chocolate is rich, creamy with a classic texture. This pudding has some similarity to Indian rice pudding, aka ‘Kheer’, but this recipe is with some new ingredients. It is perfectly sweet, and very delicately flavored with cardamom, saffron and rosewater. And at the end, it is finally topped with coconut shavings, raisins, almonds, cardamom, chopped mangoes, grapes and dark chocolate. This is what I call a feeling of true heaven in a glass."
"http://localhost:1313/creamy-coconut-coffee-chocolate-chunk-ice-cream/","Creamy Coconut Coffee Chocolate Chunk Ice-Cream","Anupama Paliwal","2018-07-08 12:20:17","/wp-content/uploads/2015/07/recipe-creamy-coconut-coffee-chocolate-chunk-ice-cream-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180708-2015-07-08-creamy-coconut-coffee-chocolate-chunk-ice-cream.md","Creamy Coconut Coffee Chocolate Chunk Ice-Cream tastes so good. This no-churn healthy, vegan and gluten free and amazingly delicious Creamy Coconut Coffee Chocolate Chunk Ice-Cream can be made with just 5 simple ingredients."
"http://localhost:1313/eleventh-hour-chocolate-spoons-valentines-day/","Eleventh Hour Chocolate Spoons for Valentine's Day","Anupama Paliwal","2019-02-14 15:28:25","/wp-content/uploads/2015/02/recipe-chocolate-spoons-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190214-2015-02-13-eleventh-hour-chocolate-spoons-valentines-day.md","I LOVE chocolate, I LOVE chocolate, I LOVE Chocolate! No matter how many times I say it. The more I say it, the more I love my CHOCOLATE. It is a secret."
"http://localhost:1313/caramelized-banana-with-nuts-and-mango-yogurt-video-recipe/","Caramelized Banana With Nuts And Mango Yogurt | Video Recipe","Anupama Paliwal","2019-01-27 10:32:24","/wp-content/uploads/2016/01/recipes-caramelized-banana-with-nuts-and-mango-yogurt-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190127-2016-01-27-caramelized-banana-with-nuts-and-mango-yogurt-video-recipe.md","The Caramelized Banana With Nuts And Mango Yogurt is perfect as dessert, or a breakfast, or even snack! You can satisfy your sweet cravings with this dessert without feeling guilty."
"http://localhost:1313/summer-berry-salad-with-salted-peanuts-and-walnuts/","Summer Berry Salad With Salted Peanuts and Walnuts","Anupama Paliwal","2018-07-15 13:01:10","/wp-content/uploads/2015/07/recipe-summer-berry-salad-with-salted-peanuts-and-walnuts-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180715-2015-07-15-summer-berry-salad-with-salted-peanuts-and-walnuts.md","Summer Berry Salad With Salted Peanuts and Walnuts would make a perfect lunch or an elegant brunch. And this is even perfect for takeaway lunches. Just add the dressing on before you eat it so that the lettuce stays nice and crisp.. This is a perfect dish for those days when we are really in a hurry. It’s filler yet light on the stomach."
"http://localhost:1313/corn-cheese-toast-weekend-breakfast-recipe/","Corn Cheese Toast","Anupama Paliwal","2019-03-07 08:05:48","/wp-content/uploads/2014/09/recipe-corn-cheese-toast-anupama-paliwal-my-ginger-garlic-kitchen-4.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190307-2014-09-07-corn-cheese-toast-weekend-breakfast-recipe.md","Corn Cheese Toast for a weekend breakfast is a quick filling recipe, which is simply tasty and quite easy to make."
"http://localhost:1313/kesar-elaichi-shrikhand-video-recipe/","Kesar Elaichi Shrikhand | केसर इलाइची श्रीखंड | Video Recipe","Anupama Paliwal","2018-09-20 15:51:06","/wp-content/uploads/2016/10/recipes-Kesar-Elaichi-Shrikhand-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180920-2017-09-20-kesar-elaichi-shrikhand-video-recipe.md","Kesar Elaichi Shrikhand (केसर इलाइची श्रीखंड) is a sweet dish which is prepared by using strained yogurt and flavored with cardamom and saffron."
"http://localhost:1313/fruits-vegetables-fiesta-salad-honey-pepper-dressing/","Fruits & Vegetables Fiesta Salad With Honey Pepper Dressing","Anupama Paliwal","2019-02-24 18:01:17","/wp-content/uploads/2015/02/recipe-fruits-and-vegetable-fiesta-salda-with-honey-pepper-dressing-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190224-2015-02-24-fruits-vegetables-fiesta-salad-honey-pepper-dressing.md","Fruits and Vegetables Fiesta Salad With Honey Pepper Dressing. This is also one of my favorite salads to make during any season. A healthy recipes season."
"http://localhost:1313/apple-rose-mini-tartlets/","Apple Rose Mini Tartlets","Anupama Paliwal","2018-09-30 19:23:34","/wp-content/uploads/2015/09/recipe-Apple-Rose-Mini-Tartlets-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180930-2015-09-30-apple-rose-mini-tartlets.md","Apple Rose Mini Tartlets. These are made with lots of soft, juicy and delicious apple slices which are wrapped in sweet-cinnamony, crispy puff pastry sheets."
"http://localhost:1313/snickers-mini-chocolate-tarts/","Snickers Mini Chocolate Tarts | Video","Anupama Paliwal","2019-02-01 16:38:12","/wp-content/uploads/2016/02/recipes-snickers-chocolate-mini-tart-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190201-2016-02-01-snickers-mini-chocolate-tarts.md","Snickers Mini Chocolate Tart is delicious and easy treat filled with awesome chocolate filling and topped with apple hearts. This is an ideal dessert for a Valentine's Day dinner! Just try these for Valentine's Day brunch/dessert and I promise your better half would just LOVE you more for making him/her feel amazing inside out."
